Community Area,year,month,crime_count,unemployment_rate
11.0,2023,12,88,0.03402290369513102
11.0,2024,1,70,0.03196787148594377
11.0,2024,2,85,0.055042237667655605
11.0,2024,3,106,0.03297991967871486
11.0,2024,4,97,0.038337078585317694
11.0,2024,5,136,0.03382329317269076
11.0,2024,6,186,0.04098563052064188
11.0,2024,7,181,0.04352085850552894
11.0,2024,8,178,0.03500401606425703
11.0,2024,9,168,0.03472289156626506
11.0,2024,10,152,0.03427309236947791
11.0,2024,11,144,0.05358625897151865
11.0,2024,12,172,0.04830944219210556
11.0,2025,1,118,0.05209806282704433
11.0,2025,2,141,0.03396385542168675
11.0,2025,3,129,0.033626506024096385
11.0,2025,4,119,0.04895032511044672
11.0,2025,5,33,0.041453957486759806
12.0,2020,1,34,0.051161418421421495
12.0,2020,2,42,0.031180722891566263
12.0,2020,3,42,0.031180722891566263
12.0,2020,4,34,0.034165846969926805
12.0,2020,5,40,0.04934484242612159
12.0,2020,6,36,0.031012048192771084
12.0,2020,7,38,0.03270477671729318
12.0,2020,8,53,0.033871532345269975
12.0,2020,9,48,0.03648782213526604
12.0,2020,10,56,0.03157429718875502
12.0,2020,11,64,0.05974836197347439
12.0,2020,12,66,0.05615216175851047
12.0,2021,1,53,0.03148995983935743
12.0,2021,2,37,0.032829586921571355
12.0,2021,3,31,0.0308714859437751
12.0,2021,4,28,0.03078714859437751
12.0,2021,5,43,0.03258999010121163
12.0,2021,6,51,0.05049539957478779
12.0,2021,7,52,0.031461847389558234
12.0,2021,8,33,0.04159556714999893
12.0,2021,9,42,0.059150702406685775
12.0,2021,10,27,0.03075903614457831
12.0,2021,11,43,0.04797935647277972
12.0,2021,12,38,0.05512517806798091
12.0,2022,1,32,0.03478898049822855
12.0,2022,2,38,0.03416059475437365
12.0,2022,3,43,0.03120883534136546
12.0,2022,4,46,0.03172202589172883
12.0,2022,5,49,0.0349981441784402
12.0,2022,6,54,0.03151807228915662
12.0,2022,7,62,0.0317429718875502
12.0,2022,8,38,0.036815053957277855
12.0,2022,9,57,0.05250873173993436
12.0,2022,10,76,0.03829535391679878
12.0,2022,11,70,0.03196787148594377
12.0,2022,12,51,0.051366099557615584
12.0,2023,1,55,0.03204911412514838
12.0,2023,2,46,0.0395469062740192
12.0,2023,3,37,0.03104016064257028
12.0,2023,4,37,0.03104016064257028
12.0,2023,5,48,0.05096235297091496
12.0,2023,6,41,0.05499827263000491
12.0,2023,7,45,0.03870504783850533
12.0,2023,8,42,0.05012765269668989
12.0,2023,9,49,0.04885821795223857
12.0,2023,10,44,0.0472415485564794
12.0,2023,11,44,0.04387995260323855
12.0,2023,12,51,0.05246085263113231
12.0,2024,1,36,0.031012048192771084
12.0,2024,2,39,0.05164220362412553
12.0,2024,3,46,0.0422133847609034
12.0,2024,4,48,0.039481889831325806
12.0,2024,5,69,0.03193975903614458
12.0,2024,6,119,0.03334538152610442
12.0,2024,7,87,0.03244578313253012
12.0,2024,8,97,0.04751905462831434
12.0,2024,9,81,0.05689894536968797
12.0,2024,10,83,0.035594371607540184
12.0,2024,11,89,0.04375004269448063
12.0,2024,12,87,0.03244578313253012
12.0,2025,1,72,0.045842004742047235
12.0,2025,2,52,0.031461847389558234
12.0,2025,3,72,0.04775522164751996
12.0,2025,4,52,0.03810018820276975
12.0,2025,5,11,0.030309236947791165
13.0,2020,1,66,0.03185542168674699
13.0,2020,2,50,0.03140562248995984
13.0,2020,3,70,0.04893350383730317
13.0,2020,4,67,0.04540003323348897
13.0,2020,5,47,0.03132128514056225
13.0,2020,6,55,0.031546184738955825
13.0,2020,7,55,0.031546184738955825
13.0,2020,8,69,0.045547427883387774
13.0,2020,9,80,0.03224899598393574
13.0,2020,10,87,0.03244578313253012
13.0,2020,11,68,0.031911646586345384
13.0,2020,12,64,0.056233841304574025
13.0,2021,1,56,0.03539486065504814
13.0,2021,2,55,0.04186180760777765
13.0,2021,3,61,0.031714859437751
13.0,2021,4,44,0.03123694779116466
13.0,2021,5,61,0.045833308935403626
13.0,2021,6,65,0.03182730923694779
13.0,2021,7,50,0.03140562248995984
13.0,2021,8,75,0.045223600437421206
13.0,2021,9,58,0.043314053145313364
13.0,2021,10,64,0.03581364983281298
13.0,2021,11,61,0.05262662095088162
13.0,2021,12,55,0.059937381428695494
13.0,2022,1,62,0.04865932993883926
13.0,2022,2,83,0.0550460254070462
13.0,2022,3,75,0.03210843373493976
13.0,2022,4,90,0.05177477642066379
13.0,2022,5,88,0.052056935768903315
13.0,2022,6,90,0.03253012048192771
13.0,2022,7,76,0.03923994839202746
13.0,2022,8,100,0.041280420491263396
13.0,2022,9,81,0.032277108433734936
13.0,2022,10,95,0.032670682730923696
13.0,2022,11,84,0.04203206100507137
13.0,2022,12,70,0.05726454235688497
13.0,2023,1,66,0.046986206768130125
13.0,2023,2,62,0.03741837015971957
13.0,2023,3,73,0.032052208835341364
13.0,2023,4,78,0.03219277108433735
13.0,2023,5,70,0.0402543275297412
13.0,2023,6,76,0.032136546184738955
13.0,2023,7,80,0.033889817223642926
13.0,2023,8,89,0.032502008032128514
13.0,2023,9,79,0.059711309955979223
13.0,2023,10,86,0.03241767068273092
13.0,2023,11,84,0.03236144578313253
13.0,2023,12,89,0.039002716180040455
13.0,2024,1,77,0.03216465863453815
13.0,2024,2,85,0.03238955823293173
13.0,2024,3,81,0.05485393574580706
13.0,2024,4,103,0.03614561499461722
13.0,2024,5,130,0.05591315031300029
13.0,2024,6,145,0.04934224268358535
13.0,2024,7,200,0.035622489959839354
13.0,2024,8,190,0.035341365461847386
13.0,2024,9,188,0.035285140562249
13.0,2024,10,185,0.05682751239719976
13.0,2024,11,171,0.03480722891566265
13.0,2024,12,162,0.03455421686746988
13.0,2025,1,163,0.034582329317269074
13.0,2025,2,163,0.03984165498860662
13.0,2025,3,183,0.04168283472143494
13.0,2025,4,170,0.03477911646586345
13.0,2025,5,39,0.031096385542168675
14.0,2020,1,178,0.048352202136963875
14.0,2020,2,158,0.036748648856828096
14.0,2020,3,159,0.042119266676014226
14.0,2020,4,134,0.033767068273092365
14.0,2020,5,148,0.05740717504436072
14.0,2020,6,153,0.034301204819277106
14.0,2020,7,171,0.03480722891566265
14.0,2020,8,224,0.05843998673477262
14.0,2020,9,219,0.044185337729589665
14.0,2020,10,168,0.03472289156626506
14.0,2020,11,165,0.03463855421686747
14.0,2020,12,144,0.03404819277108434
14.0,2021,1,147,0.034132530120481924
14.0,2021,2,117,0.040113407235353574
14.0,2021,3,131,0.03368273092369478
14.0,2021,4,135,0.03379518072289157
14.0,2021,5,157,0.03724122408889881
14.0,2021,6,138,0.03387951807228916
14.0,2021,7,192,0.05257499955472888
14.0,2021,8,155,0.046668667843656454
14.0,2021,9,174,0.03489156626506024
14.0,2021,10,176,0.03494779116465863
14.0,2021,11,178,0.043408611540090875
14.0,2021,12,169,0.0423520040721981
14.0,2022,1,137,0.03705586122692091
14.0,2022,2,160,0.03449799196787148
14.0,2022,3,150,0.034216867469879515
14.0,2022,4,160,0.03449799196787148
14.0,2022,5,191,0.03766265841050088
14.0,2022,6,155,0.0343574297188755
14.0,2022,7,180,0.05325689030869048
14.0,2022,8,211,0.03593172690763052
14.0,2022,9,186,0.0352289156626506
14.0,2022,10,220,0.03995584855269901
14.0,2022,11,192,0.05697242800323963
14.0,2022,12,255,0.03716867469879518
14.0,2023,1,213,0.052351999603900176
14.0,2023,2,189,0.03531325301204819
14.0,2023,3,173,0.04473205799811426
14.0,2023,4,206,0.035791164658634536
14.0,2023,5,230,0.03646586345381526
14.0,2023,6,221,0.0529315150969635
14.0,2023,7,233,0.043630491509352214
14.0,2023,8,229,0.05369577329289103
14.0,2023,9,254,0.037140562248995986
14.0,2023,10,237,0.03666265060240964
14.0,2023,11,188,0.035285140562249
14.0,2023,12,198,0.035566265060240965
14.0,2024,1,169,0.034751004016064256
14.0,2024,2,192,0.03539759036144578
14.0,2024,3,213,0.050159224390695985
14.0,2024,4,202,0.04957074414561114
14.0,2024,5,404,0.0413574297188755
14.0,2024,6,454,0.04276305220883534
14.0,2024,7,445,0.054270341446406786
14.0,2024,8,348,0.03978313253012048
14.0,2024,9,452,0.05753320293076021
14.0,2024,10,402,0.041301204819277106
14.0,2024,11,396,0.048060673032041805
14.0,2024,12,401,0.04127309236947791
14.0,2025,1,375,0.0405421686746988
14.0,2025,2,365,0.040261044176706826
14.0,2025,3,398,0.04118875502008032
14.0,2025,4,344,0.04799014669246519
14.0,2025,5,92,0.03316507365578335
15.0,2020,1,218,0.0361285140562249
15.0,2020,2,216,0.036072289156626504
15.0,2020,3,221,0.03884902360593689
15.0,2020,4,149,0.03418875502008032
15.0,2020,5,188,0.035285140562249
15.0,2020,6,202,0.05467173553065329
15.0,2020,7,221,0.045106630315505665
15.0,2020,8,237,0.03817748753846729
15.0,2020,9,230,0.03646586345381526
15.0,2020,10,237,0.05617032951142258
15.0,2020,11,268,0.03753413654618474
15.0,2020,12,215,0.03604417670682731
15.0,2021,1,240,0.05652823087054139
15.0,2021,2,175,0.03491967871485944
15.0,2021,3,211,0.04842603155238994
15.0,2021,4,190,0.05380052024262704
15.0,2021,5,201,0.035650602409638556
15.0,2021,6,216,0.036072289156626504
15.0,2021,7,213,0.03598795180722891
15.0,2021,8,224,0.03629718875502008
15.0,2021,9,258,0.05149782602091739
15.0,2021,10,203,0.035706827309236945
15.0,2021,11,193,0.03542570281124498
15.0,2021,12,223,0.04403588750831999
15.0,2022,1,197,0.03553815261044177
15.0,2022,2,193,0.03542570281124498
15.0,2022,3,214,0.036016064257028114
15.0,2022,4,217,0.036100401606425706
15.0,2022,5,256,0.05867926547313398
15.0,2022,6,225,0.03632530120481928
15.0,2022,7,295,0.03829317269076305
15.0,2022,8,267,0.037506024096385544
15.0,2022,9,300,0.04864745687571779
15.0,2022,10,290,0.05405211782273945
15.0,2022,11,295,0.04044142673425853
15.0,2022,12,280,0.037871485943775096
15.0,2023,1,277,0.05605579677625806
15.0,2023,2,215,0.03666529425735478
15.0,2023,3,274,0.03770281124497992
15.0,2023,4,268,0.03910399365796529
15.0,2023,5,333,0.039361445783132526
15.0,2023,6,320,0.03899598393574297
15.0,2023,7,322,0.039052208835341364
15.0,2023,8,334,0.03938955823293173
15.0,2023,9,298,0.03837751004016064
15.0,2023,10,305,0.050642731461818934
15.0,2023,11,297,0.03834939759036145
15.0,2023,12,295,0.03829317269076305
15.0,2024,1,248,0.036971887550200803
15.0,2024,2,244,0.04014313470789702
15.0,2024,3,269,0.05196259314916707
15.0,2024,4,258,0.03725301204819277
15.0,2024,5,458,0.042875502008032126
15.0,2024,6,573,0.05614292882456358
15.0,2024,7,558,0.045686746987951804
15.0,2024,8,521,0.04464658634538153
15.0,2024,9,641,0.048020080321285144
15.0,2024,10,538,0.04512449799196787
15.0,2024,11,504,0.04416867469879518
15.0,2024,12,421,0.041835341365461846
15.0,2025,1,419,0.04177911646586345
15.0,2025,2,417,0.053549709765813844
15.0,2025,3,528,0.04628111186406164
15.0,2025,4,452,0.054220329275235735
15.0,2025,5,113,0.038436410177534144
16.0,2018,4,1,0.030028112449799197
16.0,2020,1,218,0.04544870006705904
16.0,2020,2,184,0.059858357615284505
16.0,2020,3,160,0.03449799196787148
16.0,2020,4,155,0.0343574297188755
16.0,2020,5,155,0.057575515276663033
16.0,2020,6,184,0.057288007629679845
16.0,2020,7,196,0.03551004016064257
16.0,2020,8,192,0.055868107665086944
16.0,2020,9,190,0.035341365461847386
16.0,2020,10,204,0.03573493975903615
16.0,2020,11,179,0.03739724926827971
16.0,2020,12,180,0.04050585750134486
16.0,2021,1,170,0.05112322091898461
16.0,2021,2,141,0.03396385542168675
16.0,2021,3,156,0.04066535453055849
16.0,2021,4,166,0.034666666666666665
16.0,2021,5,157,0.05476813066014417
16.0,2021,6,158,0.05873544111883555
16.0,2021,7,227,0.03638152610441767
16.0,2021,8,203,0.03945003366480768
16.0,2021,9,202,0.03567871485943775
16.0,2021,10,245,0.05109456389206698
16.0,2021,11,221,0.03621285140562249
16.0,2021,12,191,0.03536947791164659
16.0,2022,1,168,0.03472289156626506
16.0,2022,2,173,0.03486345381526104
16.0,2022,3,203,0.046513077953622826
16.0,2022,4,156,0.0343855421686747
16.0,2022,5,203,0.035706827309236945
16.0,2022,6,211,0.03593172690763052
16.0,2022,7,247,0.03694377510040161
16.0,2022,8,223,0.03626907630522088
16.0,2022,9,240,0.036746987951807225
16.0,2022,10,287,0.03806827309236948
16.0,2022,11,247,0.04411474891449978
16.0,2022,12,255,0.05986524346617626
16.0,2023,1,261,0.03733734939759036
16.0,2023,2,226,0.05936602876610682
16.0,2023,3,270,0.037590361445783135
16.0,2023,4,209,0.03587550200803213
16.0,2023,5,232,0.036522088353413654
16.0,2023,6,195,0.05118123098760143
16.0,2023,7,236,0.03663453815261044
16.0,2023,8,227,0.03638152610441767
16.0,2023,9,237,0.03666265060240964
16.0,2023,10,261,0.03733734939759036
16.0,2023,11,212,0.03595983935742972
16.0,2023,12,266,0.03747791164658634
16.0,2024,1,196,0.04729494219073373
16.0,2024,2,228,0.051888020945215566
16.0,2024,3,208,0.043586163268618125
16.0,2024,4,204,0.05631093560285299
16.0,2024,5,347,0.039755020080321286
16.0,2024,6,502,0.057938688212613706
16.0,2024,7,475,0.04335341365461848
16.0,2024,8,464,0.04396457992720083
16.0,2024,9,512,0.04439357429718876
16.0,2024,10,477,0.04340963855421687
16.0,2024,11,421,0.041835341365461846
16.0,2024,12,445,0.04251004016064257
16.0,2025,1,376,0.040570281124497995
16.0,2025,2,349,0.03981124497991968
16.0,2025,3,402,0.041301204819277106
16.0,2025,4,345,0.03969879518072289
16.0,2025,5,90,0.04308499436416114
17.0,2020,1,109,0.03306425702811245
17.0,2020,2,91,0.03255823293172691
17.0,2020,3,106,0.03297991967871486
17.0,2020,4,81,0.032277108433734936
17.0,2020,5,107,0.059234270985434725
17.0,2020,6,116,0.0446076793812967
17.0,2020,7,132,0.048012136300099116
17.0,2020,8,104,0.04138430537330264
17.0,2020,9,125,0.0335140562248996
17.0,2020,10,123,0.03881524516914018
17.0,2020,11,124,0.05222461785055295
17.0,2020,12,154,0.04483260857096108
17.0,2021,1,144,0.0503107413209731
17.0,2021,2,106,0.03297991967871486
17.0,2021,3,116,0.033261044176706826
17.0,2021,4,102,0.05651535111614798
17.0,2021,5,137,0.041091069082515995
17.0,2021,6,147,0.03666487519268644
17.0,2021,7,131,0.03368273092369478
17.0,2021,8,151,0.03424497991967872
17.0,2021,9,151,0.05301384120595718
17.0,2021,10,111,0.048239340638328486
17.0,2021,11,126,0.035510904646575074
17.0,2021,12,115,0.03734312105193159
17.0,2022,1,93,0.0326144578313253
17.0,2022,2,95,0.043539149750573054
17.0,2022,3,129,0.04454269284754643
17.0,2022,4,124,0.0334859437751004
17.0,2022,5,135,0.0394266261609449
17.0,2022,6,123,0.0334578313253012
17.0,2022,7,151,0.03424497991967872
17.0,2022,8,130,0.03365461847389558
17.0,2022,9,150,0.034216867469879515
17.0,2022,10,170,0.055080437949883536
17.0,2022,11,157,0.03441365461847389
17.0,2022,12,161,0.04226004327561572
17.0,2023,1,144,0.03404819277108434
17.0,2023,2,131,0.04622304851438713
17.0,2023,3,139,0.04002153340919348
17.0,2023,4,111,0.033120481927710846
17.0,2023,5,143,0.04195631152139645
17.0,2023,6,134,0.033767068273092365
17.0,2023,7,171,0.03480722891566265
17.0,2023,8,163,0.034582329317269074
17.0,2023,9,151,0.05604559739626157
17.0,2023,10,172,0.03483534136546185
17.0,2023,11,163,0.034582329317269074
17.0,2023,12,148,0.034160642570281126
17.0,2024,1,143,0.05539331007220122
17.0,2024,2,132,0.055599655294576694
17.0,2024,3,121,0.055248926345217136
17.0,2024,4,127,0.04494011016516809
17.0,2024,5,239,0.03671887550200803
17.0,2024,6,337,0.03947389558232932
17.0,2024,7,306,0.04503971713928971
17.0,2024,8,278,0.03781526104417671
17.0,2024,9,339,0.03953012048192771
17.0,2024,10,314,0.04050413286046868
17.0,2024,11,235,0.049894831793550386
17.0,2024,12,260,0.03730923694779116
17.0,2025,1,230,0.03646586345381526
17.0,2025,2,172,0.03483534136546185
17.0,2025,3,238,0.036690763052208836
17.0,2025,4,186,0.0352289156626506
17.0,2025,5,47,0.03132128514056225
18.0,2020,1,38,0.05059988170686201
18.0,2020,2,41,0.031152610441767068
18.0,2020,3,41,0.04860497149935133
18.0,2020,4,44,0.05660496660182541
18.0,2020,5,31,0.0308714859437751
18.0,2020,6,57,0.049614616176580334
18.0,2020,7,58,0.031630522088353416
18.0,2020,8,52,0.031461847389558234
18.0,2020,9,45,0.03126506024096386
18.0,2020,10,59,0.05488184907608457
18.0,2020,11,43,0.03120883534136546
18.0,2020,12,53,0.04684030125858831
18.0,2021,1,44,0.043576725135986816
18.0,2021,2,35,0.04735424705576474
18.0,2021,3,45,0.03126506024096386
18.0,2021,4,31,0.0308714859437751
18.0,2021,5,47,0.03132128514056225
18.0,2021,6,54,0.03276334190417456
18.0,2021,7,53,0.03148995983935743
18.0,2021,8,35,0.030983935742971886
18.0,2021,9,44,0.03123694779116466
18.0,2021,10,42,0.04862071166012272
18.0,2021,11,43,0.03120883534136546
18.0,2021,12,46,0.03129317269076305
18.0,2022,1,40,0.045928098183280384
18.0,2022,2,45,0.034283135263265964
18.0,2022,3,57,0.031602409638554214
18.0,2022,4,45,0.03126506024096386
18.0,2022,5,47,0.0322247113279729
18.0,2022,6,50,0.03140562248995984
18.0,2022,7,67,0.05993116506969305
18.0,2022,8,62,0.0317429718875502
18.0,2022,9,52,0.056503611717941125
18.0,2022,10,77,0.03216465863453815
18.0,2022,11,68,0.031911646586345384
18.0,2022,12,57,0.031602409638554214
18.0,2023,1,52,0.031461847389558234
18.0,2023,2,37,0.043803882348464426
18.0,2023,3,48,0.042236120166621254
18.0,2023,4,60,0.04033671803839743
18.0,2023,5,70,0.05776329945840776
18.0,2023,6,53,0.04504437317737556
18.0,2023,7,87,0.03244578313253012
18.0,2023,8,71,0.04311021297859709
18.0,2023,9,62,0.0317429718875502
18.0,2023,10,55,0.031546184738955825
18.0,2023,11,54,0.05135198797170331
18.0,2023,12,64,0.03179919678714859
18.0,2024,1,50,0.03140562248995984
18.0,2024,2,51,0.0414735719273735
18.0,2024,3,58,0.044735271006236595
18.0,2024,4,47,0.03132128514056225
18.0,2024,5,92,0.0457822077067394
18.0,2024,6,139,0.03390763052208835
18.0,2024,7,109,0.042364592637176485
18.0,2024,8,98,0.05577373975734386
18.0,2024,9,115,0.03323293172690763
18.0,2024,10,144,0.03404819277108434
18.0,2024,11,135,0.05846984041607757
18.0,2024,12,77,0.03216465863453815
18.0,2025,1,53,0.038317604437088135
18.0,2025,2,113,0.033176706827309235
18.0,2025,3,99,0.03278313253012048
18.0,2025,4,100,0.032811244979919676
18.0,2025,5,30,0.030843373493975902
19.0,2020,1,323,0.05400946143637305
19.0,2020,2,293,0.038236947791164655
19.0,2020,3,299,0.04696437088469388
19.0,2020,4,251,0.037056224899598394
19.0,2020,5,314,0.03882730923694779
19.0,2020,6,286,0.04195642942368557
19.0,2020,7,348,0.03978313253012048
19.0,2020,8,380,0.04068273092369478
19.0,2020,9,312,0.051428268657536386
19.0,2020,10,310,0.038714859437751006
19.0,2020,11,335,0.055032780265156386
19.0,2020,12,323,0.058649008694167455
19.0,2021,1,333,0.04154437917471022
19.0,2021,2,246,0.03691566265060241
19.0,2021,3,314,0.05627391160135719
19.0,2021,4,295,0.03829317269076305
19.0,2021,5,300,0.03843373493975903
19.0,2021,6,279,0.05092412634984949
19.0,2021,7,319,0.03896787148594377
19.0,2021,8,310,0.038714859437751006
19.0,2021,9,302,0.053931623425896066
19.0,2021,10,327,0.03919277108433735
19.0,2021,11,305,0.03857429718875502
19.0,2021,12,328,0.039220883534136546
19.0,2022,1,280,0.04278380070567656
19.0,2022,2,279,0.0378433734939759
19.0,2022,3,283,0.04568656073510318
19.0,2022,4,297,0.05023429626880883
19.0,2022,5,334,0.03938955823293173
19.0,2022,6,334,0.03938955823293173
19.0,2022,7,337,0.03947389558232932
19.0,2022,8,419,0.04177911646586345
19.0,2022,9,393,0.04104819277108433
19.0,2022,10,407,0.04144176706827309
19.0,2022,11,392,0.04338112022497802
19.0,2022,12,353,0.04942907931149805
19.0,2023,1,370,0.05470134066124728
19.0,2023,2,323,0.039080321285140565
19.0,2023,3,416,0.041694779116465866
19.0,2023,4,417,0.04172289156626506
19.0,2023,5,439,0.04234136546184739
19.0,2023,6,400,0.05990283351135387
19.0,2023,7,404,0.0413574297188755
19.0,2023,8,434,0.042200803212851405
19.0,2023,9,427,0.04200401606425703
19.0,2023,10,483,0.04357831325301205
19.0,2023,11,395,0.049524913314572636
19.0,2023,12,462,0.04298795180722892
19.0,2024,1,384,0.05367958154985342
19.0,2024,2,397,0.05003287923534125
19.0,2024,3,398,0.04118875502008032
19.0,2024,4,396,0.04113253012048193
19.0,2024,5,699,0.049650602409638554
19.0,2024,6,807,0.05268674698795181
